HITId,WorkerId,WorkTimeInSeconds,Input.debateID,Input.argID,Input.topic,Input.argument,Answer.comments,Answer.cons_dk.on,Answer.cons_no.on,Answer.cons_yes.on,Answer.stance_con.on,Answer.stance_dk.on,Answer.stance_neither.on,Answer.stance_pro.on
363A7XIFV4ML1CLTA2DBOUKXZ86AV6,A3BCGN11HDM8QR,8,192,con_9_2,Single-payer universal health care,Higher-end treatment is important; sometimes you can't prevent illness.,,false,true,false,false,true,false,false
363A7XIFV4ML1CLTA2DBOUKXZ86AV6,A3I7TW5WJBH9T1,14,192,con_9_2,Single-payer universal health care,Higher-end treatment is important; sometimes you can't prevent illness.,,false,false,true,false,false,false,true
363A7XIFV4ML1CLTA2DBOUKXZ86AV6,A3C6BPE5UJ9EHR,173,192,con_9_2,Single-payer universal health care,Higher-end treatment is important; sometimes you can't prevent illness.,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A1N1ULK71RHVMM,14,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A2UHF7UL7G0Y78,112,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,true,false,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A11TREGDHSUSJW,55,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,AFO9MCOXXSYY7,16,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A1ZD8RU6YB0VEU,71,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A24DSECWUBZC0Z,10,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,true,false,false,false,true,false,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A14XECI3XLI39H,4,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A20JVRNN0C4H12,17,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A3GAQNTZ1V1VO,7,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z74PXKEP,A2JBNDG0U9IA6I,12,45,con_2_1,Privatizing social security,Odds against individuals investing retirement accounts wisely,,false,false,true,false,false,false,true
366FYU4PTGPABE8TR31QI4Z79W6EKB,ACJ6NSCIWMUZI,16,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,AL4G180SOE4E6,60,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A21GOIDMTJIIE1,225,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A2UB1WE4XR1K1Z,13,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,AE2QWV0TZNJAN,12,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A38DC3BG1ZCVZ2,70,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A2ZRL1ZWWXJ0L7,15,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A3B9OZQTE4US3T,19,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,false,true
366FYU4PTGPABE8TR31QI4Z79W6EKB,A1PNYLOKED8FWF,16,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,,false,true,false,false,false,true,false
366FYU4PTGPABE8TR31QI4Z79W6EKB,A2ZE2IPHK152KA,90,201,con_14_7,Tibet independence,There is no international consensus on the rights of nationalities to self determination,Thank you.,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A2UQ3T8JW2TDD3,26,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A40O6S62MI2VC,15,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,AENJ7GDYBENYX,19,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,AZ8KL6F16ZS7G,24,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A1K5ILJMG439M5,17,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,AWN1PEZWRQSQ9,10,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A1ZD8RU6YB0VEU,7,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A33UMG50QSJ7KS,7,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,false,true,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A3FJ79JZ9MO6GB,8,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,true,false,true,false,false,false
366FYU4PTGPABE8TR31QI4Z7ALVEKF,A3T9WZOUQGE2UW,8,172,con_4_1,Cluster bomb ban,Importance of cluster bombs against threats makes a ban infeasible,,false,false,true,true,false,false,false
367O8HRHKG8Q7VO876YF04EQD1P4SC,A2ZRL1ZWWXJ0L7,16,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,true,false,false,false,false,true,false
367O8HRHKG8Q7VO876YF04EQD1P4SC,A2ZZW6KME1FUDU,105,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A2QVMCGDLTWV9,13,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A3GAQNTZ1V1VO,7,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A23WEAVGAOC5XZ,9,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,AYJGQBBK6KXZ7,20,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A3FJ79JZ9MO6GB,7,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,true,false,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,AL4G180SOE4E6,56,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,true,false,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A3V8LIMUUJWUTL,53,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,true,false,false,false,false,true
367O8HRHKG8Q7VO876YF04EQD1P4SC,A2BL6ZVUM0B9C8,18,78,pro_4_1,Network neutrality,"Net neutrality may not be good for ISPs, but good overall.",,false,false,true,false,false,true,false
36818Z1KV3D1P3JAQS755ZSE8ODA39,APGX2WZ59OWDN,6,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A1G94QON7A9K0N,27,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A1MKCTVKE7J0ZP,19,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,false,true,false,false,true,false
36818Z1KV3D1P3JAQS755ZSE8ODA39,A14XECI3XLI39H,14,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,AFQIHS5XX58NR,10,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A2CK0OXMPOR9LE,155,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A11TREGDHSUSJW,193,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A2SYTRKH1JWJO5,5,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,A2C73Y1COWCA51,10,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSE8ODA39,AFO9MCOXXSYY7,12,162,pro_3_1,Electric vehicles,Electric car battery technology and costs are improving rapidly,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A2UHF7UL7G0Y78,21,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A2EQOFJNKS7RCN,15,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,ABMPX2Y2IRBMG,36,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A27VFM67RPD2L5,18,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,AZ8KL6F16ZS7G,31,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A2ZZW6KME1FUDU,27,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A2Y2AZ8DBFU47Q,25,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,true,false,false,false
36818Z1KV3D1P3JAQS755ZSED5C3A4,AGQPTDG6ZF3T3,16,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A1ZD8RU6YB0VEU,7,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSED5C3A4,A100DH6ZVHB9EP,8,160,pro_3_2,Hybrid vehicles,Higher gasoline prices favor fuel-efficient hybrids,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,ALQ7GPHT431Q2,10,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A2EQOFJNKS7RCN,52,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A2541C8MY0BYV3,18,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,true,false,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A38GQRXKQ1SWT6,21,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A365SN61J4UNGR,10,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,AWN1PEZWRQSQ9,8,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,AJFVK3O1D7SPE,13,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A30EI064NHQEQO,39,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,Reduction of fights,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A3S5M6R3ZR6ECN,13,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,false,true,false,false,false,true
36818Z1KV3D1P3JAQS755ZSEEKB3AY,A1ZD8RU6YB0VEU,6,67,pro_6_4,Instant replay in baseball,Instant replay would reduce fights between coaches and umpires.,,false,true,false,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,A2QVMCGDLTWV9,12,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,AKMIORNF40ST7,45,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTM8O6PJ,A2ZE2IPHK152KA,14,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,A352HNW0L831G6,101,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTM8O6PJ,A2BVVFXMQU8AC7,140,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,true,false,true,false,false,false
368IUKXGA5879QCUYDN02XTTM8O6PJ,A3BWB2PMOZY5MP,123,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,AYJGQBBK6KXZ7,10,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTM8O6PJ,A365SN61J4UNGR,16,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,A2ZRL1ZWWXJ0L7,20,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTM8O6PJ,A3GAQNTZ1V1VO,5,64,pro_2_3,Banning vuvuzela horns at the 2010 World Cup,Vuvuzelas disrupt player's and other's sleep at night,,false,false,true,false,false,false,true
368IUKXGA5879QCUYDN02XTTNXD6PN,A365SN61J4UNGR,15,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,AIZ4C8S4DW2WG,9,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,true,false,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A3OZ8KF0HWSVWK,70,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A2541C8MY0BYV3,15,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A1ZD8RU6YB0VEU,7,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,true,false,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A38GQRXKQ1SWT6,14,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A2TOL27LWBR7XG,14,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A3CFNUD7VR2E1E,14,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,ALQ7GPHT431Q2,10,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,false,true,true,false,false,false
368IUKXGA5879QCUYDN02XTTNXD6PN,A2P76QVLSGJR45,165,139,con_1_5,Bailout of US automakers,Automaker bailout unfairly disadvantages competition,,false,true,false,true,false,false,false
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A2ZE2IPHK152KA,35,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,Thank you.,true,false,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A1K5ILJMG439M5,13,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A2P76QVLSGJR45,192,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,AYJGQBBK6KXZ7,11,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,false,true,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,AWN1PEZWRQSQ9,7,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A21GOIDMTJIIE1,40,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,true,false,false,false,true,false,false
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A3FJ79JZ9MO6GB,5,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A100DH6ZVHB9EP,12,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,false,true,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,ACJ6NSCIWMUZI,13,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543MX0BVU,A2SN4E7PX1NCLY,23,151,pro_3_1,Kyoto Protocol,Kyoto is an important first step in the right direction,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543NMPBVY,ALQ7GPHT431Q2,9,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,true,false
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A2541C8MY0BYV3,14,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,true,false
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A365SN61J4UNGR,23,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,true,false
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A2Y2AZ8DBFU47Q,24,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543NMPBVY,AGQPTDG6ZF3T3,25,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,true,false
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A2XFO0X6RCS98M,94,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543NMPBVY,AWN1PEZWRQSQ9,14,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,false,true,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A9WGDBDXUNLOD,17,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,false,true,false,false,false,true
36AZSFEYZ40QKMQLGGD7J543NMPBVY,A2P76QVLSGJR45,56,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,true,false,false,false
36AZSFEYZ40QKMQLGGD7J543NMPBVY,AK0Y6OITL7VGX,8,98,con_14_1,Gays in the US military,Costs of DADT are justified to uphold military efficacy.,,false,true,false,false,false,false,true
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A1PTX4IB9R34LI,13,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,AWN1PEZWRQSQ9,9,72,con_1_3,Greece bailout,General statements against  Greece bailout,,true,false,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A2UQ3T8JW2TDD3,13,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A1TSD3O3C3ZUT6,12,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A2EQOFJNKS7RCN,9,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A1UJ2M1AKWMNLC,25,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A1ZD8RU6YB0VEU,20,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A2IMAGGCST8170,8,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A365SN61J4UNGR,18,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,false,false,true,false
36BTXXLZ2V8E6GOVSHYAAU9UR9VR4K,A11TREGDHSUSJW,53,72,con_1_3,Greece bailout,General statements against  Greece bailout,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A18K1HNY9IGEQI,12,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A2BVVFXMQU8AC7,172,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,true,false,false,false,false,true
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A2IUT0610X9CV0,9,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A10283W49EB612,7,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A2P76QVLSGJR45,124,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A23WEAVGAOC5XZ,7,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A3FJ79JZ9MO6GB,7,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A2QVMCGDLTWV9,7,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A62H1UZADLF7Q,5,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ5R4A,A365SN61J4UNGR,9,109,con_3_2,Mandatory labeling of genetically modified foods,Labeling of genetically modified foods increases food prices.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A1UY2W2FL9CWN,25,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A376F1W1MTY3J,13,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A23WEAVGAOC5XZ,13,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,false,true,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A1PNYLOKED8FWF,20,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A100DH6ZVHB9EP,40,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,false,true,false,false,false,true
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A3B9OZQTE4US3T,9,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,true,false,true,false,false,false
36BTXXLZ2V8E6GOVSHYAAU9URZ64RO,A2UB1WE4XR1K1Z,18,170,con_4_1,"Obama, meeting with hostile foreign leaders without preconditions",It is irrational to meet unconditionally with irrational leaders.,,false,true,false,false,false,true,false
